,Inches,CPU_Frequency (GHz),RAM (GB),Weight (kg),Price (SAR),Company_Encoded,Base_Product_Encoded,TypeName_Encoded,Resolution_Width,Resolution_Height,Pixel_Area,IPS_Panel,Retina_Display,Touchscreen,CPU_Company_Intel,CPU_Company_Samsung,CPU_Family_Grouped_A6,CPU_Family_Grouped_A9,CPU_Family_Grouped_Celeron,CPU_Family_Grouped_Core M,CPU_Family_Grouped_Core i3,CPU_Family_Grouped_Core i5,CPU_Family_Grouped_Core i7,CPU_Family_Grouped_Other,CPU_Family_Grouped_Pentium,Primary_Storage_Capacity,Secondary_Storage_Capacity,Total_Storage_GB,Primary_Storage_Type_HDD,Primary_Storage_Type_Hybrid,Primary_Storage_Type_SSD,GPU_Company_Grouped_Intel,GPU_Company_Grouped_Nvidia,GPU_Company_Grouped_Other,GPU_Company_Encoded,GPU_Series_Frequency,OpSys_Encoded
420,15.6,2.8,16,2.0,7539.030000000001,4342.632991695502,29,4,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
421,12.3,1.1,6,1.4,1782.5300000000002,5703.702308333333,3,2,2736,1824,4990464,1,1,0,True,False,False,False,True,False,False,False,False,False,False,64.0,0.0,64.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
422,15.6,2.9,8,2.31,5665.1900000000005,4288.849216791045,72,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
423,15.6,2.4,8,2.3,2370.09,4461.6040552631575,1,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,2353.180654248366
425,15.6,2.8,8,2.62,4601.2300000000005,4760.9237274914085,135,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
426,15.6,1.8,8,2.02,4535.328,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
427,14.0,2.8,8,1.6,4363.030000000001,4760.9237274914085,52,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
428,17.3,2.8,12,3.35,7936.030000000001,4288.849216791045,11,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
429,11.6,1.1,4,1.16,1187.03,5703.702308333333,1,4,1920,1080,2073600,1,0,1,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
430,11.6,1.6,4,1.15,1067.93,5703.702308333333,20,1,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,16.0,0.0,16.0,False,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
431,13.3,2.7,8,1.4,4009.7000000000003,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
432,14.0,2.7,4,1.7,2378.03,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
433,15.6,2.8,16,2.3,9706.65,4342.632991695502,99,6,3840,2160,8294400,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
434,15.6,2.9,16,2.5,9722.53,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
435,17.3,3.2,8,3.2,6729.150000000001,4461.6040552631575,38,5,1920,1080,2073600,0,0,0,False,False,False,False,False,False,False,False,False,True,False,262144.0,0.0,262144.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
436,15.6,1.6,4,2.1,1377.5900000000001,4288.849216791045,1,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
437,12.3,1.3,16,1.1,8730.03,5703.702308333333,3,3,2400,1600,3840000,0,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
438,14.0,2.7,24,1.32,9456.54,4342.632991695502,99,3,2560,1440,3686400,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
439,15.6,2.5,4,2.0,2219.23,4461.6040552631575,23,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
440,17.3,2.5,8,2.8,2060.4300000000003,4342.632991695502,99,2,1600,900,1440000,0,0,0,False,False,True,False,False,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
441,15.6,1.6,4,2.2,2973.53,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
442,12.5,2.5,8,1.36,5673.13,4342.632991695502,99,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
443,15.6,1.1,4,2.2,1385.53,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,False,False,True,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
444,15.6,2.8,8,2.2,4363.030000000001,4288.849216791045,11,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
445,14.0,2.8,8,1.64,4680.63,4760.9237274914085,52,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
446,15.6,2.5,4,2.4,1753.9460000000001,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
447,15.6,3.0,8,2.23,7912.21,4760.9237274914085,11,6,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,False,True,False,65536.0,0.0,65536.0,False,False,False,False,True,False,5942.078051010101,31,4687.31573759542
448,15.6,2.5,8,2.2,4080.1278,6863.765348148148,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
450,15.6,2.5,8,1.91,2338.33,4288.849216791045,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
451,15.6,2.7,16,2.17,7840.75,4760.9237274914085,11,6,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
452,15.6,2.9,8,2.31,6089.9800000000005,4288.849216791045,72,6,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
453,14.0,2.5,8,1.65,5339.650000000001,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
454,15.6,1.8,8,2.36,3886.63,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
455,11.6,1.6,4,1.47,1901.63,4760.9237274914085,135,4,1366,768,1049088,0,0,1,True,False,False,False,False,False,False,False,False,False,True,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
456,17.3,2.7,8,4.42,8122.620000000001,4760.9237274914085,19,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
457,13.5,2.2,4,1.252,3926.3300000000004,5703.702308333333,6,3,2256,1504,3393024,0,0,1,True,False,False,False,False,True,False,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,6456.205009433963
458,13.5,2.5,8,1.25,7142.030000000001,5703.702308333333,6,3,2256,1504,3393024,0,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,131,6456.205009433963
459,17.3,2.0,8,2.5,2540.4030000000002,4288.849216791045,1,2,1600,900,1440000,0,0,0,True,False,False,False,False,False,True,False,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
460,15.6,2.0,4,2.23,2159.6800000000003,2514.853888118812,61,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
461,11.6,1.6,4,1.4,1726.95,2514.853888118812,5,1,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
462,15.6,2.5,8,2.37,2973.53,4461.6040552631575,4,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
463,14.0,2.7,8,1.5,3172.03,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,False,False,3088.7654103448276,167,2353.180654248366
464,15.6,2.9,8,2.67,8297.300000000001,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
465,15.6,1.1,4,2.0,1206.88,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
466,15.6,2.0,4,2.2,1861.93,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
467,15.6,1.6,8,2.02,3013.23,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,2048.0,0.0,2048.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
468,17.3,2.8,12,3.78,6745.030000000001,4288.849216791045,11,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
469,14.0,2.6,12,1.4,7376.26,4342.632991695502,99,3,2560,1440,3686400,1,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
470,13.3,1.8,8,1.29,7936.030000000001,4288.849216791045,13,4,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
471,15.6,2.5,8,1.9,4581.38,4288.849216791045,15,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,False,False,False,3088.7654103448276,131,4687.31573759542
472,12.3,1.2,8,1.1,5061.75,5703.702308333333,3,3,2400,1600,3840000,0,0,1,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
473,13.3,1.6,8,1.42,7312.1445,4760.9237274914085,52,3,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
474,15.6,2.6,12,2.06,5157.030000000001,4461.6040552631575,25,2,3840,2160,8294400,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
475,14.0,2.3,8,1.79,2937.8,4760.9237274914085,52,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
476,15.6,2.8,8,1.78,9559.76,4760.9237274914085,11,6,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
477,14.0,2.5,8,1.7,5415.08,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,180.0,0.0,180.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
478,15.6,1.6,8,2.2,2679.75,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
479,13.3,2.5,8,1.05,6637.84,5033.215625,15,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
480,15.6,1.8,8,2.16,5010.14,4760.9237274914085,135,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
481,15.6,2.4,4,2.18,2328.802,4760.9237274914085,33,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
482,13.3,1.6,4,1.49,2882.2200000000003,4288.849216791045,72,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
483,15.6,1.44,4,1.89,988.133,5703.702308333333,3,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,False,False,False,64.0,0.0,64.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
484,15.6,2.0,4,2.3,2243.05,4342.632991695502,99,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
485,14.0,1.6,8,1.75,4164.530000000001,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
486,15.6,2.7,16,2.17,9281.86,4760.9237274914085,11,6,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
487,15.6,2.8,16,2.06,7539.030000000001,4760.9237274914085,39,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
488,12.5,2.7,16,1.36,7138.06,4342.632991695502,99,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
489,12.5,2.7,16,0.91,7741.5,4461.6040552631575,25,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
490,15.6,2.5,8,2.3,4017.6003,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
492,15.6,2.8,8,1.99,5359.5,4461.6040552631575,23,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
493,15.6,2.5,8,2.2,2298.63,2514.853888118812,61,2,1366,768,1049088,0,0,0,False,False,False,False,False,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
494,17.3,2.6,24,4.33,5037.93,4461.6040552631575,38,5,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
495,12.5,2.3,8,1.3,4363.030000000001,4342.632991695502,99,3,1366,768,1049088,1,0,0,True,False,False,False,False,False,False,True,False,False,False,180.0,0.0,180.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
496,15.6,1.8,8,2.17,3568.6330000000003,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,68,4687.31573759542
497,14.0,2.8,8,1.48,6943.530000000001,4288.849216791045,55,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
498,13.3,2.4,8,1.4,3767.53,4342.632991695502,99,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,True,False,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
